role,clean_skills,count,importance
data analyst,hcm,1,0.00019700551615445234
data analyst,hcm data loader  hdl,1,0.00019700551615445234
data analyst,hcm data loader errors,1,0.00019700551615445234
data analyst,hcm data loader files,1,0.00019700551615445234
data analyst,hcpcs,1,0.00019700551615445234
data analyst,hcpcs  healthcare common procedure coding system,1,0.00019700551615445234
data analyst,hdfs,2,0.0003940110323089047
data analyst,headcount dashboard,1,0.00019700551615445234
data analyst,health,1,0.00019700551615445234
data analyst,health   benefits data analyst,1,0.00019700551615445234
data analyst,health   life insurance sales,1,0.00019700551615445234
data analyst,health   welfare strategies,1,0.00019700551615445234
data analyst,health administration,3,0.000591016548463357
data analyst,health analytics,1,0.00019700551615445234
data analyst,health and human services data,1,0.00019700551615445234
data analyst,health and human services programs,1,0.00019700551615445234
data analyst,health and racial equity,1,0.00019700551615445234
data analyst,health and social service needs  food housing care management  information and models,1,0.00019700551615445234
data analyst,health and wellbeing benefits,1,0.00019700551615445234
data analyst,health benefits,3,0.000591016548463357
data analyst,health care,5,0.0009850275807722615
data analyst,health care data,4,0.0007880220646178094
data analyst,health care data analysis,1,0.00019700551615445234
data analyst,health care industry,1,0.00019700551615445234
data analyst,health care market,1,0.00019700551615445234
data analyst,health care quality measurement,1,0.00019700551615445234
data analyst,health care regulations,1,0.00019700551615445234
data analyst,health care services,1,0.00019700551615445234
data analyst,health care setting,1,0.00019700551615445234
data analyst,health care spending account,1,0.00019700551615445234
data analyst,health care trends,1,0.00019700551615445234
data analyst,health centers,1,0.00019700551615445234
data analyst,health claims datasets,1,0.00019700551615445234
data analyst,health data,5,0.0009850275807722615
data analyst,health data analysis,1,0.00019700551615445234
data analyst,health data analyst,1,0.00019700551615445234
data analyst,health data analyst certification,1,0.00019700551615445234
data analyst,health data model,1,0.00019700551615445234
data analyst,health dental and vision coverage,1,0.00019700551615445234
data analyst,health disparities,1,0.00019700551615445234
data analyst,health domain knowledge,1,0.00019700551615445234
data analyst,health economics,1,0.00019700551615445234
data analyst,health equity,2,0.0003940110323089047
data analyst,health informatics,9,0.0017730496453900709
data analyst,health information,1,0.00019700551615445234
data analyst,health information exchange  hie,1,0.00019700551615445234
data analyst,health information management,4,0.0007880220646178094
data analyst,health insurance,10,0.001970055161544523
data analyst,health it consulting,1,0.00019700551615445234
data analyst,health it systems,1,0.00019700551615445234
data analyst,health medical informatics,1,0.00019700551615445234
data analyst,health outcomes research,1,0.00019700551615445234
data analyst,health plan audits,1,0.00019700551615445234
data analyst,health plan or government regulations,1,0.00019700551615445234
data analyst,health plans,3,0.000591016548463357
data analyst,health policy,2,0.0003940110323089047
data analyst,health policy data analysis,1,0.00019700551615445234
data analyst,health policy issues,1,0.00019700551615445234
data analyst,health related field,1,0.00019700551615445234
data analyst,health research methodology,1,0.00019700551615445234
data analyst,health savings account,3,0.000591016548463357
data analyst,health sciences,2,0.0003940110323089047
data analyst,health screenings,1,0.00019700551615445234
data analyst,health services research,1,0.00019700551615445234
data analyst,health system solutions,3,0.000591016548463357
data analyst,health technology assessment,2,0.0003940110323089047
data analyst,health vision dental coverage,1,0.00019700551615445234
data analyst,healthcare,26,0.00512214342001576
data analyst,healthcare administration,6,0.001182033096926714
data analyst,healthcare analyses,1,0.00019700551615445234
data analyst,healthcare analytics,4,0.0007880220646178094
data analyst,healthcare benefits,2,0.0003940110323089047
data analyst,healthcare business analysis,1,0.00019700551615445234
data analyst,healthcare claims data,1,0.00019700551615445234
data analyst,healthcare coding,1,0.00019700551615445234
data analyst,healthcare concepts,1,0.00019700551615445234
data analyst,healthcare consultation,1,0.00019700551615445234
data analyst,healthcare coverage,1,0.00019700551615445234
data analyst,healthcare data,53,0.010441292356185973
data analyst,healthcare data analysis,21,0.004137115839243499
data analyst,healthcare data analyst,1,0.00019700551615445234
data analyst,healthcare data analyst  chda,1,0.00019700551615445234
data analyst,healthcare data analytics,3,0.000591016548463357
data analyst,healthcare data extraction,3,0.000591016548463357
data analyst,healthcare data extraction and transformation,1,0.00019700551615445234
data analyst,healthcare data management,1,0.00019700551615445234
data analyst,healthcare data sets,1,0.00019700551615445234
data analyst,healthcare data sources,1,0.00019700551615445234
data analyst,healthcare data systems,1,0.00019700551615445234
data analyst,healthcare delivery model,1,0.00019700551615445234
data analyst,healthcare delivery system,1,0.00019700551615445234
data analyst,healthcare domain,6,0.001182033096926714
data analyst,healthcare domain healthcare data,1,0.00019700551615445234
data analyst,healthcare effectiveness data and information set  hedis,1,0.00019700551615445234
data analyst,healthcare financial analysis,1,0.00019700551615445234
data analyst,healthcare financial models,1,0.00019700551615445234
data analyst,healthcare industry,4,0.0007880220646178094
data analyst,healthcare industry knowledge,1,0.00019700551615445234
data analyst,healthcare informatics,6,0.001182033096926714
data analyst,healthcare knowledge,1,0.00019700551615445234
data analyst,healthcare management,2,0.0003940110323089047
data analyst,healthcare metrics,1,0.00019700551615445234
data analyst,healthcare operations,3,0.000591016548463357
data analyst,healthcare organization,1,0.00019700551615445234
data analyst,healthcare planning,1,0.00019700551615445234
data analyst,healthcare procedures,1,0.00019700551615445234
data analyst,healthcare quality,1,0.00019700551615445234
data analyst,healthcare quality improvement,1,0.00019700551615445234
data analyst,healthcare quality measures,1,0.00019700551615445234
data analyst,healthcare regulations,1,0.00019700551615445234
data analyst,healthcare reimbursement models,1,0.00019700551615445234
data analyst,healthcare reporting,1,0.00019700551615445234
data analyst,healthcare research,2,0.0003940110323089047
data analyst,healthcare revenue cycle,2,0.0003940110323089047
data analyst,healthcare revenue cycle management,1,0.00019700551615445234
data analyst,healthcare services,1,0.00019700551615445234
data analyst,healthcare setting,4,0.0007880220646178094
data analyst,healthcare system,1,0.00019700551615445234
data analyst,healthquest,3,0.000591016548463357
data analyst,healthrelated datasets,2,0.0003940110323089047
data analyst,healthrelated intelligence,1,0.00019700551615445234
data analyst,heavy data analysis,1,0.00019700551615445234
data analyst,heavy typing,1,0.00019700551615445234
data analyst,heavyduty vehicles,1,0.00019700551615445234
data analyst,hedge accounting,1,0.00019700551615445234
data analyst,hedis,7,0.0013790386130811663
data analyst,hedis metrics,1,0.00019700551615445234
data analyst,heijunka,1,0.00019700551615445234
data analyst,helm,2,0.0003940110323089047
data analyst,help clients achieve their goals,1,0.00019700551615445234
data analyst,help desk support,1,0.00019700551615445234
data analyst,heuristics,1,0.00019700551615445234
data analyst,hfap,3,0.000591016548463357
data analyst,hhs agencies,1,0.00019700551615445234
data analyst,hidden patterns,1,0.00019700551615445234
data analyst,high achievement orientation,1,0.00019700551615445234
data analyst,high aptitude,1,0.00019700551615445234
data analyst,high attendance,1,0.00019700551615445234
data analyst,high attention to detail,1,0.00019700551615445234
data analyst,high complexity,1,0.00019700551615445234
data analyst,high level data models,1,0.00019700551615445234
data analyst,high performance computing,2,0.0003940110323089047
data analyst,high quality standards,1,0.00019700551615445234
data analyst,high reliability organization  hro,1,0.00019700551615445234
data analyst,high school diploma,7,0.0013790386130811663
data analyst,high school diploma or ged,6,0.001182033096926714
data analyst,high school ged,1,0.00019700551615445234
data analyst,high velocity,1,0.00019700551615445234
data analyst,high volume,1,0.00019700551615445234
data analyst,highenergy environment,1,0.00019700551615445234
data analyst,higher education,2,0.0003940110323089047
data analyst,higher education data reporting requirements,1,0.00019700551615445234
data analyst,higher education information systems,1,0.00019700551615445234
data analyst,higher education sector,1,0.00019700551615445234
data analyst,higher education systems,1,0.00019700551615445234
data analyst,highlevel programming languages,1,0.00019700551615445234
data analyst,highlevel understanding of ncino solutions,1,0.00019700551615445234
data analyst,highly motivated,1,0.00019700551615445234
data analyst,highperformance compute,1,0.00019700551615445234
data analyst,highpressure situations,1,0.00019700551615445234
data analyst,highthroughput sequencing,1,0.00019700551615445234
data analyst,highvolume systems,1,0.00019700551615445234
data analyst,hindsight analysis,1,0.00019700551615445234
data analyst,hipaa,5,0.0009850275807722615
data analyst,hipaa compliance,1,0.00019700551615445234
data analyst,hipaa regulation,1,0.00019700551615445234
data analyst,hipaa regulations,1,0.00019700551615445234
data analyst,hipaa security,1,0.00019700551615445234
data analyst,hipaa security and privacy rules,1,0.00019700551615445234
data analyst,hipaa2,1,0.00019700551615445234
data analyst,hiport,1,0.00019700551615445234
data analyst,hiportfolio,1,0.00019700551615445234
data analyst,histogram trending,2,0.0003940110323089047
data analyst,histograms,1,0.00019700551615445234
data analyst,historical changes performance,1,0.00019700551615445234
data analyst,historical data,1,0.00019700551615445234
data analyst,historical data analysis,1,0.00019700551615445234
data analyst,hive,36,0.0070921985815602835
data analyst,hiveql,2,0.0003940110323089047
data analyst,hl7,1,0.00019700551615445234
data analyst,hl7 data feeds,1,0.00019700551615445234
